Name,City,State,Details URL
Kamala Theatre,Mudhole,Telangana,https://www.cinemaprofile.com/theatre/view-kamala-theatre-mudhole-telangana.html
Kamala Theatre,Jaggaiahpet,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kamala-theatre-jaggaiahpet-andhra-pradesh.html
Kamalam Theatre,Cuddalore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kamalam-theatre-cuddalore-tamil-nadu.html
Kamaldeep Cinema Theatre,Satana,Maharashtra,https://www.cinemaprofile.com/theatre/view-kamaldeep-cinema-satana-maharashtra.html
Kamaraj Theatre,Rayakottai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kamaraj-theatre-rayakottai-tamil-nadu.html
Kameswari Kinnera Theatres,Visakhapatnam,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kameswari-kinnera-theatres-visakhapatnam-andhra-pradesh.html
Kamla Cinema Hall Theatre,Chandauli,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kamla-cinema-hall-chandauli-uttar-pradesh.html
Kamla Talkies Theatre,Jaunpur,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kamla-talkies-jaunpur-uttar-pradesh.html
Kamla Talkies Theatre,Bagaha,Bihar,https://www.cinemaprofile.com/theatre/view-kamla-talkies-bagaha-bihar.html
Kamlakar Talkies Theatre,Lasalgaon,Maharashtra,https://www.cinemaprofile.com/theatre/view-kamlakar-talkies-lasalgaon-maharashtra.html
Kanak Mini Cinema Hall Theatre,Haspura,Bihar,https://www.cinemaprofile.com/theatre/view-kanak-mini-cinema-hall-haspura-bihar.html
Kanakachal Theatre,Koppal,Karnataka,https://www.cinemaprofile.com/theatre/view-kanakachal-theatre-koppal-karnataka.html
Kanakadurga Theatre,Attili,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kanakadurga-theatre-attili-andhra-pradesh.html
Kanakadurga Theatre,Koppal,Karnataka,https://www.cinemaprofile.com/theatre/view-kanakadurga-theatre-koppal-karnataka.html
Kanchan Talkies Theatre,Angul,Odisha,https://www.cinemaprofile.com/theatre/view-kanchan-talkies-angul-odisha.html
Kanchan Talkies Theatre,Jaora,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-kanchan-talkies-jaora-madhya-pradesh.html
Kanchan Talkies Theatre,Murliganj,Bihar,https://www.cinemaprofile.com/theatre/view-kanchan-talkies-murliganj-bihar.html
Kanchanbani Talkies Theatre,Howrah,West Bengal,https://www.cinemaprofile.com/theatre/view-kanchanbani-talkies-howrah-west-bengal.html
Kanhaiya Cinema Hall Theatre,Chandauli,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kanhaiya-cinema-hall-chandauli-uttar-pradesh.html
Kanhaiya Talkies Theatre,Padrauna,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kanhaiya-talkies-padrauna-uttar-pradesh.html
Kanna Theatre,Sivagiri,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kanna-theatre-sivagiri-tamil-nadu.html
Kannaya Theatre,Tindivanam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kannaya-theatre-tindivanam-tamil-nadu.html
Kanniappa Theatre,Cheyyar,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kanniappa-theatre-cheyyar-tamil-nadu.html
Kanoos Theatre,Ernakulam,Kerala,https://www.cinemaprofile.com/theatre/view-kanoos-theatre-ernakulam-kerala.html
Kanta Multiplex Theatre,Raigarh,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-kanta-multiplex-raigarh-chhattisgarh.html
Kantishiva and SS Cineplex Theatre,Betul,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-kantishiva-and-ss-cineplex-betul-madhya-pradesh.html
Kantishiva Cinemas: Sarni Theatre,Sarni,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-kantishiva-cinemas-sarni-sarni-madhya-pradesh.html
Kanya Kumari Cinema Theatre,Kurseong,West Bengal,https://www.cinemaprofile.com/theatre/view-kanya-kumari-cinema-kurseong-west-bengal.html
Kapali Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-kapali-theatre-bengaluru-karnataka.html
Kaparthi Theatre,Vijayawada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kaparthi-theatre-vijayawada-andhra-pradesh.html
Karasudha Cinema Hall Theatre,Jeypore,Odisha,https://www.cinemaprofile.com/theatre/view-karasudha-cinema-hall-jeypore-odisha.html
Kargill Hall Theatre,Vadodara,Gujarat,https://www.cinemaprofile.com/theatre/view-kargill-hall-vadodara-gujarat.html
Karmegam Theatre,Kangayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karmegam-theatre-kangayam-tamil-nadu.html
Karnataka Theatre,Gadag,Karnataka,https://www.cinemaprofile.com/theatre/view-karnataka-theatre-gadag-karnataka.html
Karnataka Theatre,Gokak,Karnataka,https://www.cinemaprofile.com/theatre/view-karnataka-theatre-gokak-karnataka.html
Karnavati Mini Theatre,Ahmedabad,Gujarat,https://www.cinemaprofile.com/theatre/view-karnavati-mini-theatre-ahmedabad-gujarat.html
Karpagam Cinemas Theatre,Coimbatore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karpagam-cinemas-coimbatore-tamil-nadu.html
Karpagam Theatre,Arakkonam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karpagam-theatre-arakkonam-tamil-nadu.html
Karpagam Theatre,Manapparai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karpagam-theatre-manapparai-tamil-nadu.html
Karthik Theatre,Dindigul,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karthik-theatre-dindigul-tamil-nadu.html
Karthika Theatre,Chavakkad,Kerala,https://www.cinemaprofile.com/theatre/view-karthika-theatre-chavakkad-kerala.html
Karthika Theatre,Tirur,Kerala,https://www.cinemaprofile.com/theatre/view-karthika-theatre-tirur-kerala.html
Karthikeyan Theatre,Kanchipuram,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karthikeyan-theatre-kanchipuram-tamil-nadu.html
Karthikeyan Theatre,Arani,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karthikeyan-theatre-arani-tamil-nadu.html
Karthikeyan Theatre,Kaveripattinam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-karthikeyan-theatre-kaveripattinam-tamil-nadu.html
Karuna Cinema Theatre,Arambagh,West Bengal,https://www.cinemaprofile.com/theatre/view-karuna-cinema-arambagh-west-bengal.html
Kasi Kalaiarangam Theatre,Kumbakonam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kasi-kalaiarangam-theatre-kumbakonam-tamil-nadu.html
Kasi Theatre,Madurai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kasi-theatre-madurai-tamil-nadu.html
Kasi Theatre,Chennai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kasi-theatre-chennai-tamil-nadu.html
Kasthoori Cinema Theatre,Salem,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kasthoori-cinema-salem-tamil-nadu.html
Kastur Theatre,Indore,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-kastur-theatre-indore-madhya-pradesh.html
Kasturba Talkies Theatre,Malad West,Maharashtra,https://www.cinemaprofile.com/theatre/view-kasturba-talkies-malad-west-maharashtra.html
Kasturi Cinemas Theatre,Papparappatti,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kasturi-cinemas-papparappatti-tamil-nadu.html
Kaushal Picture Palace Theatre,Salon,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kaushal-picture-palace-salon-uttar-pradesh.html
Kaveri Cinema Theatre,Tufanganj,West Bengal,https://www.cinemaprofile.com/theatre/view-kaveri-cinema-tufanganj-west-bengal.html
Kavita Palace Cinema Theatre,Ghaziabad,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kavita-palace-cinema-ghaziabad-uttar-pradesh.html
Kavitha Theatre,Kozhikode,Kerala,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-kozhikode-kerala.html
Kavitha Theatre,Surandai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-surandai-tamil-nadu.html
Kavitha Theatre,Kannur,Kerala,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-kannur-kerala.html
Kavitha Theatre,Dharmapuri,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-dharmapuri-tamil-nadu.html
Kavitha Theatre,Coimbatore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-coimbatore-tamil-nadu.html
Kavitha Theatre,Ernad,Kerala,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-ernad-kerala.html
Kavitha Theatre,Ernakulam,Kerala,https://www.cinemaprofile.com/theatre/view-kavitha-theatre-ernakulam-kerala.html
Kavithalaya Theatre,Karur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kavithalaya-theatre-karur-tamil-nadu.html
Kay Cinemas: Kay Pride Mall Theatre,Kotdwara,Uttarakhand,https://www.cinemaprofile.com/theatre/view-kay-cinemas-kay-pride-mall-kotdwara-uttarakhand.html
KB Picture Palace Theatre,Rayadurg,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kb-picture-palace-rayadurg-andhra-pradesh.html
KBS Theatre,Erode,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kbs-theatre-erode-tamil-nadu.html
KC Cineplex Theatre,Jammu,Jammu and Kashmir,https://www.cinemaprofile.com/theatre/view-kc-cineplex-jammu-jammu-and-kashmir.html
KC Movie Theatre,Cherthala,Kerala,https://www.cinemaprofile.com/theatre/view-kc-movie-theatre-cherthala-kerala.html
KC Palace Theatre,Gangoh,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kc-palace-gangoh-uttar-pradesh.html
KC Palace Theatre,Panchkula,Haryana,https://www.cinemaprofile.com/theatre/view-kc-palace-panchkula-haryana.html
Kedar Talkies Theatre,Warud,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-kedar-talkies-warud-madhya-pradesh.html
Keerthi Theatre,Vinukonda,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-keerthi-theatre-vinukonda-andhra-pradesh.html
Kerala Coir Theatre,Vadakara,Kerala,https://www.cinemaprofile.com/theatre/view-kerala-coir-theatre-vadakara-kerala.html
Kerala Industrial Infrastructure Development Corporation Theatre,Thiruvananthapuram,Kerala,https://www.cinemaprofile.com/theatre/view-kerala-industrial-infrastructure-development-corporation-thiruvananthapuram-kerala.html
Keshar Cinema Theatre,Indapur,Maharashtra,https://www.cinemaprofile.com/theatre/view-keshar-cinema-indapur-maharashtra.html
Keshari Talkies Theatre,Bhubaneswar,Odisha,https://www.cinemaprofile.com/theatre/view-keshari-talkies-bhubaneswar-odisha.html
Keshava Chitramandira Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-keshava-chitramandira-bengaluru-karnataka.html
Kewal Cinema Theatre,Jaunpur,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-kewal-cinema-jaunpur-uttar-pradesh.html
Key Cee Cine Paradise Theatre,Perinthalmanna,Kerala,https://www.cinemaprofile.com/theatre/view-key-cee-cine-paradise-perinthalmanna-kerala.html
Key Cee Movies Theatre,Perinthalmanna,Kerala,https://www.cinemaprofile.com/theatre/view-key-cee-movies-perinthalmanna-kerala.html
KG Cinemas Theatre,Coimbatore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kg-cinemas-coimbatore-tamil-nadu.html
KGN Srilakshmi Narashimha Theatre,Badvel,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kgn-srilakshmi-narashimha-theatre-badvel-andhra-pradesh.html
Khaleel Picture Palace Theatre,Nandyal,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-khaleel-picture-palace-nandyal-andhra-pradesh.html
Khalsa Theatre,Pali,Rajasthan,https://www.cinemaprofile.com/theatre/view-khalsa-theatre-pali-rajasthan.html
Khans Theatre,Karunagappally,Kerala,https://www.cinemaprofile.com/theatre/view-khans-theatre-karunagappally-kerala.html
Khayyam Theatre,Tirur,Kerala,https://www.cinemaprofile.com/theatre/view-khayyam-theatre-tirur-kerala.html
Khedia Talkies Theatre,Manendragarh,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-khedia-talkies-manendragarh-chhattisgarh.html
Khilona Cinema Theatre,Jhansi,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-khilona-cinema-jhansi-uttar-pradesh.html
Kibe Laxmi Cinema Theatre,Pune,Maharashtra,https://www.cinemaprofile.com/theatre/view-kibe-laxmi-cinema-pune-maharashtra.html
Kings Cinema Theatre,Mumbai,Maharashtra,https://www.cinemaprofile.com/theatre/view-kings-cinema-mumbai-maharashtra.html
Kinjal Video Cinema Theatre,Palanpur,Gujarat,https://www.cinemaprofile.com/theatre/view-kinjal-video-cinema-palanpur-gujarat.html
Kinnary Multiplex Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-kinnary-multiplex-surat-gujarat.html
Kinnera Complex Theatre,Srikakulam,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kinnera-complex-srikakulam-andhra-pradesh.html
Kinnera Theatre,Koratla,Telangana,https://www.cinemaprofile.com/theatre/view-kinnera-theatre-koratla-telangana.html
Kinnerasani Cinema Theatre,Khammam,Telangana,https://www.cinemaprofile.com/theatre/view-kinnerasani-cinema-khammam-telangana.html
Kiran Cinema Hall Theatre,Mydekur,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kiran-cinema-hall-mydekur-andhra-pradesh.html
Kiran Talkies Theatre,Gaya,Bihar,https://www.cinemaprofile.com/theatre/view-kiran-talkies-gaya-bihar.html
Kiran Talkies Theatre,Murliganj,Bihar,https://www.cinemaprofile.com/theatre/view-kiran-talkies-murliganj-bihar.html
Kiran Talkies Theatre,Harirampur,West Bengal,https://www.cinemaprofile.com/theatre/view-kiran-talkies-harirampur-west-bengal.html
Kiran Talkies: Angel Cinemax Tower Theatre,Tonk,Rajasthan,https://www.cinemaprofile.com/theatre/view-kiran-talkies-angel-cinemax-tower-tonk-rajasthan.html
Kiran Theatre,Shikarpur,Karnataka,https://www.cinemaprofile.com/theatre/view-kiran-theatre-shikarpur-karnataka.html
Kirthi Theatre,Vadakara,Kerala,https://www.cinemaprofile.com/theatre/view-kirthi-theatre-vadakara-kerala.html
Kiruthika Theatre,Coimbatore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kiruthika-theatre-coimbatore-tamil-nadu.html
Kisan Cinema Hall Theatre,Biharsharif,Bihar,https://www.cinemaprofile.com/theatre/view-kisan-cinema-hall-biharsharif-bihar.html
Kisan Cinema Hall Theatre,Tekari,Bihar,https://www.cinemaprofile.com/theatre/view-kisan-cinema-hall-tekari-bihar.html
Kisan Talkies Theatre,Tonk,Rajasthan,https://www.cinemaprofile.com/theatre/view-kisan-talkies-tonk-rajasthan.html
Kishore Cine Hub Theatre,Bhimavaram,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kishore-cine-hub-bhimavaram-andhra-pradesh.html
Kishore Picture Place Theatre,Shrirampur,Maharashtra,https://www.cinemaprofile.com/theatre/view-kishore-picture-place-shrirampur-maharashtra.html
Kishore Theatre,Suryapet,Telangana,https://www.cinemaprofile.com/theatre/view-kishore-theatre-suryapet-telangana.html
Kishore Theatre,Kondagaon,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-kishore-theatre-kondagaon-chhattisgarh.html
Kishore Theatre,Ramachandrapuram,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kishore-theatre-ramachandrapuram-andhra-pradesh.html
KJR Cinema Hall Theatre,Bhuvanagiri,Telangana,https://www.cinemaprofile.com/theatre/view-kjr-cinema-hall-bhuvanagiri-telangana.html
KK Cinema Theatre,Navi Mumbai,Maharashtra,https://www.cinemaprofile.com/theatre/view-kk-cinema-navi-mumbai-maharashtra.html
KK Cinemas Theatre,Chennai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kk-cinemas-chennai-tamil-nadu.html
KK Foundation Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-kk-foundation-bengaluru-karnataka.html
KKR Sai Nivya Theatre,Guntur,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kkr-sai-nivya-guntur-andhra-pradesh.html
Klassic Cinema Theatre,Alwar,Rajasthan,https://www.cinemaprofile.com/theatre/view-klassic-cinema-alwar-rajasthan.html
KMBM Talkies Theatre,Baripada,Odisha,https://www.cinemaprofile.com/theatre/view-kmbm-talkies-baripada-odisha.html
Kohinoor Cinema Theatre,Jaipur,Rajasthan,https://www.cinemaprofile.com/theatre/view-kohinoor-cinema-jaipur-rajasthan.html
Kohinoor Cinema Theatre,Patan,Gujarat,https://www.cinemaprofile.com/theatre/view-kohinoor-cinema-patan-gujarat.html
Kohinoor Cinema Theatre,Jodhpur,Rajasthan,https://www.cinemaprofile.com/theatre/view-kohinoor-cinema-jodhpur-rajasthan.html
Kohinoor Talkies Theatre,Deulgaon Raja,Maharashtra,https://www.cinemaprofile.com/theatre/view-kohinoor-talkies-deulgaon-raja-maharashtra.html
Kokers Theatre,Kochi,Kerala,https://www.cinemaprofile.com/theatre/view-kokers-theatre-kochi-kerala.html
Kokila Theatre,Pandavapura,Karnataka,https://www.cinemaprofile.com/theatre/view-kokila-theatre-pandavapura-karnataka.html
Komala Talkies Theatre,Challapalli,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-komala-talkies-challapalli-andhra-pradesh.html
KON Theatre,Tiruchengode,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kon-theatre-tiruchengode-tamil-nadu.html
Konark Auditorium Theatre,Jodhpur,Rajasthan,https://www.cinemaprofile.com/theatre/view-konark-auditorium-jodhpur-rajasthan.html
Konark Cinema Theatre,Rourkela Steel City,Odisha,https://www.cinemaprofile.com/theatre/view-konark-cinema-rourkela-steel-city-odisha.html
Konark Cinema Theatre,Munger,Bihar,https://www.cinemaprofile.com/theatre/view-konark-cinema-munger-bihar.html
Konark Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-konark-theatre-hyderabad-telangana.html
Korasudha Cinema Hall Theatre,Borigumma,Odisha,https://www.cinemaprofile.com/theatre/view-korasudha-cinema-hall-borigumma-odisha.html
Koteswara Theatre,Kandukur,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-koteswara-theatre-kandukur-andhra-pradesh.html
KPS Movie Land Theatre,Gooty,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kps-movie-land-gooty-andhra-pradesh.html
KPS Talkies Theatre,Guntakal,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kps-talkies-guntakal-andhra-pradesh.html
KR Cinema Theatre,Sivakasi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-kr-cinema-sivakasi-tamil-nadu.html
KR Complex Theatre,Chilakaluripet,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-kr-complex-chilakaluripet-andhra-pradesh.html
Kranti Talkies Theatre,Deoli,Maharashtra,https://www.cinemaprofile.com/theatre/view-kranti-talkies-deoli-maharashtra.html
Kranti Talkies Theatre,Murbad,Maharashtra,https://www.cinemaprofile.com/theatre/view-kranti-talkies-murbad-maharashtra.html
Kripa Cinema Theatre,Thiruvananthapuram,Kerala,https://www.cinemaprofile.com/theatre/view-kripa-cinema-thiruvananthapuram-kerala.html
Kripa Theatre,Ernakulam,Kerala,https://www.cinemaprofile.com/theatre/view-kripa-theatre-ernakulam-kerala.html
Krishna Balaji Theatre,Tadepalligudem,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-krishna-balaji-theatre-tadepalligudem-andhra-pradesh.html
Krishna Chitra Mandir Theatre,Mau,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-krishna-chitra-mandir-mau-uttar-pradesh.html
Krishna Cinema Theatre,Patan,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-patan-gujarat.html
Krishna Cinema Theatre,Baruipur,West Bengal,https://www.cinemaprofile.com/theatre/view-krishna-cinema-baruipur-west-bengal.html
Krishna Cinema Theatre,Sevaliya,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-sevaliya-gujarat.html
Krishna Cinema Theatre,Hajipur,Bihar,https://www.cinemaprofile.com/theatre/view-krishna-cinema-hajipur-bihar.html
Krishna Cinema Theatre,Bhiloda,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-bhiloda-gujarat.html
Krishna Cinema Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-surat-gujarat.html
Krishna Cinema Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-surat-gujarat-block-no-42-plot-no-456.html
Krishna Cinema Theatre,Visnagar,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-visnagar-gujarat.html
Krishna Cinema Theatre,Muzaffarpur,Bihar,https://www.cinemaprofile.com/theatre/view-krishna-cinema-muzaffarpur-bihar.html
Krishna Cinema Theatre,Siwan,Bihar,https://www.cinemaprofile.com/theatre/view-krishna-cinema-siwan-bihar.html
Krishna Cinema Theatre,Khambhat,Gujarat,https://www.cinemaprofile.com/theatre/view-krishna-cinema-khambhat-gujarat.html
